Time----------,Event----------,Altitude----------,Velocity----------,Acceleration----------,Latitude----------,Longitude----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
00:01:18:022,,28283.3,-130.724,66097,43.798,-120.654,N 43° 47.8788',W 120° 39.2487',1332,63382,4567,-28,-387,263,0,4.49103e+269,2.99201e-312
00:01:19:036,,28151.6,-131.702,65942.5,43.7983,-120.654,N 43° 47.8957',W 120° 39.245',807,64099,5322,-525,717,755,0,4.49103e+269,2.99201e-312
00:01:20:049,,27989,-162.502,65473.3,43.7985,-120.654,N 43° 47.9122',W 120° 39.2449',134,63410,4313,-673,-689,-1009,0,4.49103e+269,2.99201e-312
00:01:21:062,,27869.2,-119.822,13756.6,43.7989,-120.654,N 43° 47.9344',W 120° 39.2518',64617,64447,4222,64483,1037,-91,0,4.49103e+269,2.99201e-312
00:01:22:076,,27726.8,-142.437,66028.6,43.7993,-120.654,N 43° 47.9586',W 120° 39.2516',63418,63350,4314,-1199,-1097,92,0,4.49103e+269,2.99201e-312
00:01:23:089,,27580.4,-146.439,13329.7,43.7997,-120.654,N 43° 47.982',W 120° 39.2449',63652,63433,4729,234,83,415,0,4.49103e+269,2.99201e-312
00:01:24:102,,27424.5,-155.897,66337.1,43.8,-120.654,N 43° 48.0022',W 120° 39.2401',63510,63360,4247,-142,-73,-482,0,4.49103e+269,2.99201e-312
00:01:25:115,,27282,-142.435,66458.5,43.8003,-120.654,N 43° 48.0189',W 120° 39.2417',63172,62918,4364,-338,-442,117,0,4.49103e+269,2.99201e-312
00:01:26:128,,27126.3,-155.726,66146.1,43.8006,-120.654,N 43° 48.0389',W 120° 39.2445',63126,62897,4375,-46,-21,11,0,4.49103e+269,2.99201e-312
00:01:27:141,,26975.3,-150.944,66490.8,43.8011,-120.654,N 43° 48.0632',W 120° 39.2483',63678,62803,3863,552,-94,-512,0,4.49103e+269,2.99201e-312
00:01:28:154,,26845.3,-130.029,65022.8,43.8015,-120.654,N 43° 48.0879',W 120° 39.2469',63432,61791,3350,-246,-1012,-513,0,4.49103e+269,2.99201e-312
00:01:29:167,,26711.3,-134.011,65569.1,43.8018,-120.654,N 43° 48.1097',W 120° 39.2446',63296,61973,3327,-136,182,-23,0,4.49103e+269,2.99201e-312
00:01:30:180,,26578,-133.344,65815.9,43.8021,-120.654,N 43° 48.126',W 120° 39.2449',63403,61895,3486,107,-78,159,0,4.49103e+269,2.99201e-312
00:01:31:193,,26419.4,-158.535,65117.1,43.8024,-120.654,N 43° 48.1442',W 120° 39.2474',63942,61707,3155,539,-188,-331,0,4.49103e+269,2.99201e-312
00:01:32:205,,26283.7,-135.686,64767.1,43.8028,-120.654,N 43° 48.1669',W 120° 39.2537',63922,62208,2564,-20,501,-591,0,4.49103e+269,2.99201e-312
00:01:33:219,,26142,-141.775,65359.6,43.8032,-120.654,N 43° 48.1905',W 120° 39.254',63729,61684,2288,-193,-524,-276,0,4.49103e+269,2.99201e-312
00:01:34:232,,26015.2,-126.813,64870.9,43.8035,-120.654,N 43° 48.2124',W 120° 39.2496',64015,61300,2571,286,-384,283,0,4.49103e+269,2.99201e-312
00:01:35:244,,25872.5,-142.606,65310,43.8038,-120.654,N 43° 48.2296',W 120° 39.2481',63967,60850,2570,-48,-450,-1,0,4.49103e+269,2.99201e-312
00:01:36:258,,25725.5,-147.042,64915.9,43.8041,-120.654,N 43° 48.2466',W 120° 39.2525',63701,60722,3735,-266,-128,1165,0,4.49103e+269,2.99201e-312
00:01:37:270,,25589.6,-135.931,65882.1,43.8044,-120.654,N 43° 48.2654',W 120° 39.2606',63475,62307,3656,-226,1585,-79,0,4.49103e+269,2.99201e-312
00:01:38:284,,25440.4,-149.18,66171.3,43.8048,-120.654,N 43° 48.2881',W 120° 39.2665',63406,62451,3346,-69,144,-310,0,4.49103e+269,2.99201e-312
00:01:39:296,,25302.2,-138.157,12880.8,43.8051,-120.654,N 43° 48.309',W 120° 39.263',63418,62151,3189,12,-300,-157,0,4.49103e+269,2.99201e-312
00:01:40:310,,25181.5,-120.766,66058.1,43.8055,-120.654,N 43° 48.3273',W 120° 39.2593',63516,62449,3782,98,298,593,0,4.49103e+269,2.99201e-312
00:01:41:316,,25036.7,-144.792,66790.6,43.8057,-120.654,N 43° 48.3426',W 120° 39.2594',63934,62378,3294,418,-71,-488,0,4.49103e+269,2.99201e-312
00:01:42:320,,24896.2,-140.434,65870.2,43.806,-120.654,N 43° 48.3591',W 120° 39.2678',64776,61414,2767,842,-964,-527,0,4.49103e+269,2.99201e-312
00:01:43:333,,24763.7,-132.565,66289.4,43.8063,-120.655,N 43° 48.3781',W 120° 39.2763',64869,61852,3476,93,438,709,0,4.49103e+269,2.99201e-312
00:01:44:346,,24631.8,-131.924,64847.3,43.8067,-120.655,N 43° 48.4001',W 120° 39.2774',65419,60977,2294,550,-875,-1182,0,4.49103e+269,2.99201e-312
00:01:45:359,,24504.7,-127.041,13122.9,43.807,-120.655,N 43° 48.4186',W 120° 39.2752',166,61890,2805,-65253,913,511,0,4.49103e+269,2.99201e-312
00:01:46:372,,24383.9,-120.813,65098,43.8072,-120.655,N 43° 48.434',W 120° 39.2735',1301,62189,2964,1135,299,159,0,4.49103e+269,2.99201e-312
00:01:47:385,,24280.5,-103.432,64880.3,43.8075,-120.655,N 43° 48.4476',W 120° 39.2783',1247,61490,3030,-54,-699,66,0,4.49103e+269,2.99201e-312
00:01:48:398,,24088,-192.452,65835.2,43.8077,-120.655,N 43° 48.463',W 120° 39.2845',2055,62752,3920,808,1262,890,0,4.49103e+269,2.99201e-312
00:01:49:411,,23970.4,-117.604,63591.2,43.8081,-120.655,N 43° 48.4843',W 120° 39.2869',2319,61804,3738,264,-948,-182,0,4.49103e+269,2.99201e-312
00:01:50:424,,23864.4,-106.037,65737.4,43.8084,-120.655,N 43° 48.5051',W 120° 39.2831',3090,61850,3199,771,46,-539,0,4.49103e+269,2.99201e-312
00:01:51:437,,23684.4,-179.946,65640.4,43.8087,-120.655,N 43° 48.5205',W 120° 39.2779',2400,63836,4267,-690,1986,1068,0,4.49103e+269,2.99201e-312
00:01:52:450,,23587,-97.4095,66037,43.8089,-120.655,N 43° 48.534',W 120° 39.2798',2790,63142,4078,390,-694,-189,0,4.49103e+269,2.99201e-312
00:01:53:463,,23419.8,-167.26,66250.2,43.8091,-120.655,N 43° 48.5484',W 120° 39.2841',1530,63545,4738,-1260,403,660,0,4.49103e+269,2.99201e-312
00:01:54:476,,23303.6,-116.142,66027.7,43.8095,-120.655,N 43° 48.5671',W 120° 39.2884',548,64267,4914,-982,722,176,0,4.49103e+269,2.99201e-312
00:01:55:489,,23150.9,-152.751,13238.3,43.8098,-120.655,N 43° 48.5865',W 120° 39.287',65518,64220,4300,64970,-47,-614,0,4.49103e+269,2.99201e-312
