,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,32862.6,1477.3,,112303
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
00:04:15:610,,7375.43,-105.498,2.11232e+06,65653.1,1,43.8355,-120.647,N 43° 50.1327',W 120° 38.8221',1583,62261,3928,62261,1583,3928,0,1.39096e-307,1.39067e-307
00:04:16:628,,7277.36,-98.0667,432674,13447.9,1,43.8356,-120.647,N 43° 50.1363',W 120° 38.8266',1049,63279,4480,63279,1049,4480,0,1.39096e-307,1.39067e-307
00:04:17:645,,7174.51,-102.857,395423,12290.2,1,43.8357,-120.647,N 43° 50.1414',W 120° 38.8224',198,63542,4548,63542,198,4548,0,1.39096e-307,1.39067e-307
00:04:18:660,,7074.72,-99.7859,2.14363e+06,66626.2,1,43.8357,-120.647,N 43° 50.1426',W 120° 38.8129',64700,62832,4046,62832,64700,4046,0,1.39096e-307,1.39067e-307
00:04:19:677,,6970.97,-103.754,415066,12900.7,1,43.8357,-120.647,N 43° 50.1399',W 120° 38.8068',64241,63024,3311,63024,64241,3311,0,1.39096e-307,1.39067e-307
00:04:20:693,,6873.38,-97.5898,2.1177e+06,65820.1,1,43.8356,-120.647,N 43° 50.1365',W 120° 38.8079',64127,62011,3242,62011,64127,3242,0,1.39096e-307,1.39067e-307
00:04:21:694,,6096.53,-776.843,2.10423e+06,65401.7,1,43.8356,-120.647,N 43° 50.137',W 120° 38.8126',64381,60833,3668,60833,64381,3668,0,1.39096e-307,1.39067e-307
00:04:22:711,,5996.7,-99.8347,2.12422e+06,66022.9,1,43.8357,-120.647,N 43° 50.1402',W 120° 38.8155',149,61278,2791,61278,149,2791,0,1.39096e-307,1.39067e-307
00:04:23:735,,5896.43,-100.274,2.08191e+06,64707.7,1,43.8357,-120.647,N 43° 50.1447',W 120° 38.81',555,61691,2865,61691,555,2865,0,1.39096e-307,1.39067e-307
00:04:24:744,,5800.97,-95.4547,2.11648e+06,65782.3,1,43.8357,-120.647,N 43° 50.1449',W 120° 38.8043',1517,62700,3134,62700,1517,3134,0,1.39096e-307,1.39067e-307
00:04:25:760,,5694.96,-106.016,2.13954e+06,66499,1,43.8357,-120.647,N 43° 50.1417',W 120° 38.8061',1228,63674,3631,63674,1228,3631,0,1.39096e-307,1.39067e-307
00:04:26:777,,5611.67,-83.2901,439064,13646.5,1,43.8357,-120.647,N 43° 50.1416',W 120° 38.8122',839,63655,4024,63655,839,4024,0,1.39096e-307,1.39067e-307
00:04:27:794,,5520.78,-90.884,393291,12223.9,1,43.8358,-120.647,N 43° 50.1456',W 120° 38.814',64807,64450,4930,64450,64807,4930,0,1.39096e-307,1.39067e-307
00:04:28:811,,5412.73,-108.052,425665,13230.1,1,43.8358,-120.647,N 43° 50.1499',W 120° 38.8085',64174,63125,3809,63125,64174,3809,0,1.39096e-307,1.39067e-307
00:04:29:827,,5316.13,-96.6008,2.12505e+06,66048.7,1,43.8358,-120.647,N 43° 50.1503',W 120° 38.801',62959,62518,3852,62518,62959,3852,0,1.39096e-307,1.39067e-307
00:04:30:844,,5219.08,-97.0453,2.10852e+06,65535,1,43.8358,-120.647,N 43° 50.1473',W 120° 38.7968',63921,61375,2167,61375,63921,2167,0,1.39096e-307,1.39067e-307
00:04:31:860,,5123.8,-95.2812,2.0921e+06,65024.7,1,43.8358,-120.647,N 43° 50.1467',W 120° 38.7983',64819,61376,2322,61376,64819,2322,0,1.39096e-307,1.39067e-307
00:04:32:877,,5403.83,280.032,2.10898e+06,65549.3,1,43.8358,-120.647,N 43° 50.1491',W 120° 38.7978',889,62073,2861,62073,889,2861,0,1.39096e-307,1.39067e-307
00:04:33:893,,5298.03,-105.809,2.13497e+06,66357.1,1,43.8359,-120.646,N 43° 50.1522',W 120° 38.7885',1750,62743,3906,62743,1750,3906,0,1.39096e-307,1.39067e-307
00:04:34:910,,5200.67,-97.3585,2.12814e+06,66144.7,1,43.8358,-120.646,N 43° 50.1497',W 120° 38.778',523,64347,4445,64347,523,4445,0,1.39096e-307,1.39067e-307
00:04:35:927,,5110.58,-90.0861,2.13993e+06,66511,1,43.8357,-120.646,N 43° 50.1428',W 120° 38.7738',64675,63684,4369,63684,64675,4369,0,1.39096e-307,1.39067e-307
00:04:36:943,,5010.5,-100.083,2.11052e+06,65597.1,1,43.8356,-120.646,N 43° 50.1385',W 120° 38.7736',63208,62790,3928,62790,63208,3928,0,1.39096e-307,1.39067e-307
00:04:37:960,,4904.89,-105.607,2.0901e+06,64962.3,1,43.8356,-120.646,N 43° 50.1351',W 120° 38.7753',63172,62170,3125,62170,63172,3125,0,1.39096e-307,1.39067e-307
00:04:38:977,,4796.36,-108.531,2.09922e+06,65245.9,1,43.8356,-120.646,N 43° 50.1363',W 120° 38.773',64663,61294,2423,61294,64663,2423,0,1.39096e-307,1.39067e-307
00:04:39:994,,4700.88,-95.479,2.07957e+06,64635.1,1,43.8356,-120.646,N 43° 50.1345',W 120° 38.764',534,61021,2592,61021,534,2592,0,1.39096e-307,1.39067e-307
00:04:41:011,,4621.23,-79.6499,2.11152e+06,65628,1,43.8354,-120.646,N 43° 50.1268',W 120° 38.7566',2219,61401,3015,61401,2219,3015,0,1.39096e-307,1.39067e-307
00:04:42:027,,4508.61,-112.619,384566,11952.7,1,43.8354,-120.646,N 43° 50.1212',W 120° 38.7587',2583,62675,3726,62675,2583,3726,0,1.39096e-307,1.39067e-307
00:04:43:044,,4413.27,-95.3438,2.1343e+06,66336.1,1,43.8353,-120.646,N 43° 50.1205',W 120° 38.7606',2217,63725,4370,63725,2217,4370,0,1.39096e-307,1.39067e-307
00:04:44:045,,4317.13,-96.1354,384821,11960.6,1,43.8354,-120.646,N 43° 50.1221',W 120° 38.7595',957,64530,5165,64530,957,5165,0,1.39096e-307,1.39067e-307
00:04:45:060,,4210.93,-106.202,2.12182e+06,65948.4,1,43.8354,-120.646,N 43° 50.122',W 120° 38.7526',64937,64495,4811,64495,64937,4811,0,1.39096e-307,1.39067e-307
00:04:46:077,,4112.2,-98.7348,2.13101e+06,66233.9,1,43.8353,-120.646,N 43° 50.1167',W 120° 38.7476',63627,63905,4219,63905,63627,4219,0,1.39096e-307,1.39067e-307
00:04:47:093,,4013.76,-98.4321,2.109e+06,65549.8,1,43.8352,-120.646,N 43° 50.1112',W 120° 38.7472',62993,63323,3861,63323,62993,3861,0,1.39096e-307,1.39067e-307
00:04:48:110,,3915.28,-98.4852,2.12005e+06,65893.1,1,43.8351,-120.646,N 43° 50.1076',W 120° 38.7498',62366,62825,3709,62825,62366,3709,0,1.39096e-307,1.39067e-307
00:04:49:126,,3811.8,-103.474,2.09117e+06,64995.5,1,43.8352,-120.646,N 43° 50.1108',W 120° 38.7492',63772,61295,2182,61295,63772,2182,0,1.39096e-307,1.39067e-307
00:04:50:127,,3721.32,-90.487,2.07759e+06,64573.5,1,43.8352,-120.646,N 43° 50.1108',W 120° 38.7428',1155,61386,1911,61386,1155,1911,0,1.39096e-307,1.39067e-307
00:04:51:143,,3626.18,-95.1416,2.08217e+06,64715.9,1,43.8351,-120.646,N 43° 50.1046',W 120° 38.7341',2606,62139,2809,62139,2606,2809,0,1.39096e-307,1.39067e-307
00:04:52:160,,3504.41,-121.764,2.12542e+06,66060.2,1,43.835,-120.646,N 43° 50.0996',W 120° 38.7341',2567,63125,3600,63125,2567,3600,0,1.39096e-307,1.39067e-307
00:04:53:177,,3406.77,-97.6382,364185,11319.2,1,43.8349,-120.646,N 43° 50.0957',W 120° 38.7413',2787,64369,3485,64369,2787,3485,0,1.39096e-307,1.39067e-307
00:04:54:193,,3319.15,-87.6225,2.11914e+06,65864.9,1,43.8349,-120.646,N 43° 50.0956',W 120° 38.7422',2402,64048,3092,64048,2402,3092,0,1.39096e-307,1.39067e-307
00:04:55:209,,3226.92,-92.2332,432310,13436.6,1,43.8349,-120.646,N 43° 50.0921',W 120° 38.7374',637,63830,4300,63830,637,4300,0,1.39096e-307,1.39067e-307
00:04:56:226,,3120.1,-106.814,2.11691e+06,65795.5,1,43.8347,-120.645,N 43° 50.0847',W 120° 38.7296',64256,63998,4748,63998,64256,4748,0,1.39096e-307,1.39067e-307
00:04:57:227,,3009.86,-110.245,2.11916e+06,65865.7,1,43.8346,-120.645,N 43° 50.0752',W 120° 38.7299',63367,63370,3740,63370,63367,3740,0,1.39096e-307,1.39067e-307
00:04:58:228,,2904.44,-105.415,2.09543e+06,65128.1,1,43.8345,-120.646,N 43° 50.0692',W 120° 38.7331',62492,62638,3360,62638,62492,3360,0,1.39096e-307,1.39067e-307
00:04:59:244,,2801.08,-103.364,2.11042e+06,65593.9,1,43.8345,-120.646,N 43° 50.0671',W 120° 38.7361',63299,61476,2317,61476,63299,2317,0,1.39096e-307,1.39067e-307
00:05:00:260,,2709.29,-91.7928,2.1111e+06,65615.2,1,43.8344,-120.646,N 43° 50.0668',W 120° 38.7302',65048,61394,1639,61394,65048,1639,0,1.39096e-307,1.39067e-307
00:05:01:277,,2620.13,-89.1551,2.12049e+06,65907,1,43.8343,-120.645,N 43° 50.0605',W 120° 38.7251',1523,61553,1936,61553,1523,1936,0,1.39096e-307,1.39067e-307
00:05:02:293,,2503.44,-116.688,2.12084e+06,65917.8,1,43.8342,-120.645,N 43° 50.0532',W 120° 38.7252',2154,62230,3284,62230,2154,3284,0,1.39096e-307,1.39067e-307
00:05:03:310,,2408.77,-94.6701,2.13285e+06,66291,1,43.8341,-120.645,N 43° 50.0477',W 120° 38.7285',2010,63464,4173,63464,2010,4173,0,1.39096e-307,1.39067e-307
00:05:04:326,,2303.94,-104.829,2.14233e+06,66585.6,1,43.8341,-120.646,N 43° 50.0471',W 120° 38.7305',468,63881,4957,63881,468,4957,0,1.39096e-307,1.39067e-307
00:05:05:327,,2224.29,-79.6597,2.14696e+06,66729.7,1,43.8341,-120.645,N 43° 50.0452',W 120° 38.7231',64135,62540,4298,62540,64135,4298,0,1.39096e-307,1.39067e-307
00:05:06:343,,2116.03,-108.253,2.1262e+06,66084.6,1,43.834,-120.645,N 43° 50.0394',W 120° 38.7164',62759,62770,4590,62770,62759,4590,0,1.39096e-307,1.39067e-307
00:05:07:360,,2007.47,-108.561,2.11518e+06,65742,1,43.8339,-120.645,N 43° 50.033',W 120° 38.7105',62688,63387,4598,63387,62688,4598,0,1.39096e-307,1.39067e-307
00:05:08:376,,1922.21,-85.259,2.1262e+06,66084.5,1,43.8338,-120.645,N 43° 50.0253',W 120° 38.7151',61966,61747,4010,61747,61966,4010,0,1.39096e-307,1.39067e-307
00:05:09:393,,1819.27,-102.946,423742,13170.3,1,43.8337,-120.645,N 43° 50.0232',W 120° 38.7166',61415,61140,3841,61140,61415,3841,0,1.39096e-307,1.39067e-307
00:05:10:409,,1743.1,-76.17,2.14738e+06,66742.8,1,43.8337,-120.645,N 43° 50.0229',W 120° 38.7121',61230,61456,3497,61456,61230,3497,0,1.39096e-307,1.39067e-307
00:05:11:415,,1641.37,-101.724,2.12862e+06,66159.7,1,43.8337,-120.645,N 43° 50.0195',W 120° 38.7049',61641,61533,2768,61533,61641,2768,0,1.39096e-307,1.39067e-307
00:05:12:426,,1543.91,-97.4635,454942,14140,1,43.8335,-120.645,N 43° 50.0116',W 120° 38.6989',62164,62320,3080,62320,62164,3080,0,1.39096e-307,1.39067e-307
00:05:13:444,,1450.34,-93.5679,400092,12435.3,1,43.8334,-120.645,N 43° 50.0035',W 120° 38.6975',62075,62590,4302,62590,62075,4302,0,1.39096e-307,1.39067e-307
00:05:14:460,,1372.73,-77.6059,477703,14847.5,1,43.8334,-120.645,N 43° 50.0014',W 120° 38.7',62270,62157,3445,62157,62270,3445,0,1.39096e-307,1.39067e-307
00:05:15:477,,1279.65,-93.0806,2.08772e+06,64888.5,1,43.8333,-120.645,N 43° 49.9988',W 120° 38.6967',64257,61268,1418,61268,64257,1418,0,1.39096e-307,1.39067e-307
00:05:16:493,,1181.31,-98.3451,2.12071e+06,65913.8,1,43.8332,-120.645,N 43° 49.9946',W 120° 38.6892',65196,62256,2268,62256,65196,2268,0,1.39096e-307,1.39067e-307
00:05:17:510,,1093.63,-87.6754,2.12298e+06,65984.3,1,43.8331,-120.645,N 43° 49.9844',W 120° 38.6813',1075,61734,3137,61734,1075,3137,0,1.39096e-307,1.39067e-307
00:05:18:526,,1001.02,-92.6162,2.13048e+06,66217.5,1,43.8328,-120.645,N 43° 49.9708',W 120° 38.6851',2500,62210,2922,62210,2500,2922,0,1.39096e-307,1.39067e-307
00:05:19:527,,908.339,-92.6782,2.13667e+06,66409.7,1,43.8328,-120.645,N 43° 49.9656',W 120° 38.6895',2856,63470,3790,63470,2856,3790,0,1.39096e-307,1.39067e-307
00:05:20:543,,779.926,-128.413,2.1458e+06,66693.6,1,43.8327,-120.645,N 43° 49.9619',W 120° 38.6903',2816,1573,1484,1573,2816,1484,0,1.39096e-307,1.39067e-307
00:05:21:560,,741.404,-38.5224,2.0687e+06,64297.2,1,43.8326,-120.645,N 43° 49.9545',W 120° 38.686',337,60376,1060,60376,337,1060,0,1.39096e-307,1.39067e-307
00:05:22:576,,621.951,-119.453,2.09311e+06,65055.8,1,43.8325,-120.645,N 43° 49.9472',W 120° 38.6876',63104,62521,3331,62521,63104,3331,0,1.39096e-307,1.39067e-307
00:05:23:593,,549.146,-72.8042,2.08096e+06,64678.2,1,43.8324,-120.645,N 43° 49.944',W 120° 38.6868',62968,61047,3320,61047,62968,3320,0,1.39096e-307,1.39067e-307
00:05:24:609,,456.14,-93.0061,2.11826e+06,65837.6,1,43.8323,-120.645,N 43° 49.9386',W 120° 38.6791',62564,62737,3003,62737,62564,3003,0,1.39096e-307,1.39067e-307
00:05:25:626,,367.519,-88.621,2.13772e+06,66442.4,1,43.8322,-120.644,N 43° 49.9311',W 120° 38.6697',62165,62128,3761,62128,62165,3761,0,1.39096e-307,1.39067e-307
00:05:26:643,,260.792,-106.727,2.08685e+06,64861.3,1,43.832,-120.644,N 43° 49.9228',W 120° 38.6662',62911,62156,3108,62156,62911,3108,0,1.39096e-307,1.39067e-307
00:05:27:659,,165.756,-95.0354,2.09109e+06,64993.1,1,43.832,-120.644,N 43° 49.9176',W 120° 38.6675',63191,63588,3651,63588,63191,3651,0,1.39096e-307,1.39067e-307
00:05:28:675,,72.5656,-93.1908,2.12951e+06,66187.4,1,43.8319,-120.644,N 43° 49.9159',W 120° 38.6631',63229,63183,4186,63183,63229,4186,0,1.39096e-307,1.39067e-307
00:05:29:676,Landing,-42.9282,-115.494,2.13622e+06,66395.8,1,43.8319,-120.644,N 43° 49.9121',W 120° 38.6546',62812,63065,4850,63065,62812,4850,0,1.39096e-307,1.39067e-307
00:05:30:692,Landing,-135.221,-92.293,2.13235e+06,66275.7,1,43.8317,-120.644,N 43° 49.9045',W 120° 38.6463',62875,64407,4424,64407,62875,4424,0,1.39096e-307,1.39067e-307
00:05:31:693,Landing,-228.815,-93.5941,2.04996e+06,63714.9,1,43.8316,-120.644,N 43° 49.897',W 120° 38.6451',65104,63288,5075,63288,65104,5075,0,1.39096e-307,1.39067e-307
00:05:32:710,Landing,-350.094,-121.278,2.1335e+06,66311.4,1,43.8315,-120.644,N 43° 49.8905',W 120° 38.6436',63127,62848,4693,62848,63127,4693,0,1.39096e-307,1.39067e-307
00:05:33:726,Landing,-454.534,-104.441,2.1199e+06,65888.7,1,43.8315,-120.644,N 43° 49.8887',W 120° 38.6427',63201,63656,4271,63656,63201,4271,0,1.39096e-307,1.39067e-307
