,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,620.335,621.582,,1.12587
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
-00:05:53:471,,-2.22417,-0.635462,32.1606,0.999583,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8446',-0.5625,0.875,-0.125,0.875,-0.5625,-0.125,0,4.28084e-313,nan
-00:05:54:374,,-2.22417,0,32.2193,1.00141,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8446',-0.5,0.9375,-0.1875,0.9375,-0.5,-0.1875,0,4.28084e-313,nan
-00:05:55:275,,-1.27097,0.953197,32.1364,0.998833,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8446',-0.4375,0.875,0,0.875,-0.4375,0,0,4.28084e-313,nan
-00:05:56:175,,-1.90644,-0.635468,36.1895,1.12481,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8446',-0.375,1,-0.25,1,-0.375,-0.25,0,4.28084e-313,nan
-00:05:57:077,,-2.22417,-0.317729,32.2729,1.00307,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.375,1.0625,-0.0625,1.0625,-0.375,-0.0625,0,4.28084e-313,nan
-00:05:57:978,,-2.22417,0,32.1359,0.998816,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.5,0.9375,-0.0625,0.9375,-0.5,-0.0625,0,4.28084e-313,nan
-00:05:58:879,,-2.5419,-0.317726,32.257,1.00258,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.4375,1,-0.125,1,-0.4375,-0.125,0,4.28084e-313,nan
-00:05:59:781,,-1.58871,0.953188,32.2321,1.0018,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.375,1,-0.1875,1,-0.375,-0.1875,0,4.28084e-313,nan
-00:06:00:683,,-1.90644,-0.317732,32.1198,0.998315,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.4375,0.8125,-0.1875,0.8125,-0.4375,-0.1875,0,4.28084e-313,nan
-00:06:01:583,,-2.5419,-0.635456,32.2468,1.00226,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.375,1.0625,-0.25,1.0625,-0.375,-0.25,0,4.28084e-313,nan
-00:06:02:485,,-1.90644,0.635456,32.2951,1.00376,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.5,1,-0.125,1,-0.5,-0.125,0,4.28084e-313,nan
-00:06:03:386,,-1.27097,0.635468,32.2315,1.00179,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.375,1,-0.0625,1,-0.375,-0.0625,0,4.28084e-313,nan
-00:06:04:287,,-1.27097,0,32.244,1.00218,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.375,1,-0.125,1,-0.375,-0.125,0,4.28084e-313,nan
-00:06:05:187,,-0.953234,0.317739,32.1538,0.999372,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.4375,1.1875,0,1.1875,-0.4375,0,0,4.28084e-313,nan
-00:06:06:088,,-1.90644,-0.953207,32.2484,1.00231,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8447',-0.5,0.875,-0.25,0.875,-0.5,-0.25,0,4.28084e-313,nan
-00:06:06:990,,-1.90644,0,32.2321,1.00181,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8446',-0.4375,0.9375,-0.0625,0.9375,-0.4375,-0.0625,0,4.28084e-313,nan
-00:06:07:892,,-1.58871,0.317732,32.1683,0.999823,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8446',-0.5,1.0625,0,1.0625,-0.5,0,0,4.28084e-313,nan
-00:06:08:793,,-1.90644,-0.317732,32.1818,1.00024,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8446',-0.4375,0.9375,-0.0625,0.9375,-0.4375,-0.0625,0,4.28084e-313,nan
-00:06:09:694,,-1.27097,0.635468,32.2567,1.00257,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8446',-0.375,0.75,-0.0625,0.75,-0.375,-0.0625,0,4.28084e-313,nan
-00:06:10:595,,-2.22417,-0.953197,32.2145,1.00126,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8446',-0.3125,1,-0.125,1,-0.3125,-0.125,0,4.28084e-313,nan
-00:06:11:497,,-2.22417,0,32.2048,1.00096,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8446',-0.375,0.9375,-0.0625,0.9375,-0.375,-0.0625,0,4.28084e-313,nan
-00:06:12:398,,-1.90644,0.317729,32.2315,1.00179,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8447',-0.5,1.0625,-0.3125,1.0625,-0.5,-0.3125,0,4.28084e-313,nan
-00:06:13:300,,-2.22417,-0.317729,32.173,0.99997,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8447',-0.5625,1,0,1,-0.5625,0,0,4.28084e-313,nan
-00:06:14:201,,-1.58871,0.635462,32.1209,0.998351,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8447',-0.5625,1.125,-0.1875,1.125,-0.5625,-0.1875,0,4.28084e-313,nan
-00:06:15:103,,-2.5419,-0.953188,32.2463,1.00225,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8447',-0.625,1,-0.0625,1,-0.625,-0.0625,0,4.28084e-313,nan
-00:06:16:005,,-1.90644,0.635456,32.1846,1.00033,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8447',-0.5,0.875,-0.1875,0.875,-0.5,-0.1875,0,4.28084e-313,nan
-00:06:16:914,,-1.58871,0.317732,32.2804,1.00331,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8448',-0.4375,1,-0.125,1,-0.4375,-0.125,0,4.28084e-313,nan
-00:06:17:821,,-2.85962,-1.27091,36.1734,1.12431,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8448',-0.375,0.9375,-0.1875,0.9375,-0.375,-0.1875,0,4.28084e-313,nan
-00:06:18:737,,-1.58871,1.27091,32.164,0.999688,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8447',-0.5,1,-0.125,1,-0.5,-0.125,0,4.28084e-313,nan
-00:06:19:654,,-2.22417,-0.635462,32.2119,1.00118,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8447',-0.375,1,-0.125,1,-0.375,-0.125,0,4.28084e-313,nan
-00:06:20:555,,-1.58871,0.635462,32.2356,1.00192,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8447',-0.3125,1.0625,-0.125,1.0625,-0.3125,-0.125,0,4.28084e-313,nan
-00:06:21:457,,-2.5419,-0.953188,32.2327,1.00183,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8447',-0.375,0.9375,-0.125,0.9375,-0.375,-0.125,0,4.28084e-313,nan
-00:06:22:368,,-1.90644,0.635456,32.2161,1.00131,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8447',-0.3125,1,-0.125,1,-0.3125,-0.125,0,4.28084e-313,nan
-00:06:23:284,,-2.5419,-0.635456,32.205,1.00096,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8446',-0.5,0.9375,-0.125,0.9375,-0.5,-0.125,0,4.28084e-313,nan
-00:06:24:184,,-2.5419,0,28.2281,0.877358,0,32.9435,-106.914,N 32° 56.6084',W 106° 54.8446',-0.5,0.9375,-0.0625,0.9375,-0.5,-0.0625,0,4.28084e-313,nan
-00:06:25:100,,-1.90644,0.635456,32.1724,0.99995,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8446',-0.375,1.125,-0.0625,1.125,-0.375,-0.0625,0,4.28084e-313,nan
-00:06:26:016,,-2.22417,-0.317729,32.1555,0.999424,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8445',-0.5625,1,-0.125,1,-0.5625,-0.125,0,4.28084e-313,nan
-00:06:26:932,,-1.58871,0.635462,36.1882,1.12477,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8445',-0.25,1.125,-0.25,1.125,-0.25,-0.25,0,4.28084e-313,nan
-00:06:27:849,,-1.58871,0,32.1709,0.999905,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8445',-0.5625,1.0625,-0.1875,1.0625,-0.5625,-0.1875,0,4.28084e-313,nan
-00:06:28:764,,-1.58871,0,32.0578,0.996389,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8445',-0.5625,1,-0.25,1,-0.5625,-0.25,0,4.28084e-313,nan
-00:06:29:681,,-2.22417,-0.635462,32.2344,1.00188,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8445',-0.375,1.125,-0.1875,1.125,-0.375,-0.1875,0,4.28084e-313,nan
-00:06:30:597,,-1.58871,0.635462,32.247,1.00227,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8445',-0.5,1.0625,-0.25,1.0625,-0.5,-0.25,0,4.28084e-313,nan
-00:06:31:502,,-2.22417,-0.635462,32.1024,0.997776,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8445',-0.5,0.9375,-0.125,0.9375,-0.5,-0.125,0,4.28084e-313,nan
-00:06:32:412,,-2.5419,-0.317726,32.2124,1.00119,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8445',-0.5625,1.0625,-0.125,1.0625,-0.5625,-0.125,0,4.28084e-313,nan
-00:06:33:312,,-2.85962,-0.317723,32.1709,0.999904,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8445',-0.5625,0.9375,-0.0625,0.9375,-0.5625,-0.0625,0,4.28084e-313,nan
-00:06:34:227,,-1.90644,0.953179,32.1695,0.99986,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8445',-0.4375,0.9375,-0.25,0.9375,-0.4375,-0.25,0,4.28084e-313,nan
-00:06:35:128,,-2.85962,-0.953179,32.1854,1.00035,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.375,0.875,-0.0625,0.875,-0.375,-0.0625,0,4.28084e-313,nan
-00:06:36:043,,-2.22417,0.63545,32.1659,0.999748,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.5625,0.875,-0.0625,0.875,-0.5625,-0.0625,0,4.28084e-313,nan
-00:06:36:960,,-1.90644,0.317729,32.1557,0.99943,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.3125,1,-0.1875,1,-0.3125,-0.1875,0,4.28084e-313,nan
-00:06:37:875,,-2.22417,-0.317729,32.1787,1.00015,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.375,1.125,-0.1875,1.125,-0.375,-0.1875,0,4.28084e-313,nan
-00:06:38:792,,-2.22417,0,32.2853,1.00346,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.5625,0.875,-0.1875,0.875,-0.5625,-0.1875,0,4.28084e-313,nan
-00:06:39:708,,-0.953234,1.27094,32.1686,0.999832,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.5,0.9375,-0.1875,0.9375,-0.5,-0.1875,0,4.28084e-313,nan
-00:06:40:623,,-1.58871,-0.635474,32.2776,1.00322,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.5,0.9375,-0.25,0.9375,-0.5,-0.25,0,4.28084e-313,nan
-00:06:41:524,,-1.90644,-0.317732,32.2472,1.00227,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.4375,1.0625,-0.3125,1.0625,-0.4375,-0.3125,0,4.28084e-313,nan
-00:06:42:440,,-2.22417,-0.317729,32.1776,1.00011,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.4375,1,-0.0625,1,-0.4375,-0.0625,0,4.28084e-313,nan
-00:06:43:355,,-2.85962,-0.63545,32.2793,1.00327,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.5,1,0,1,-0.5,0,0,4.28084e-313,nan
-00:06:44:256,,-2.5419,0.317723,32.102,0.997763,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.4375,1.125,-0.1875,1.125,-0.4375,-0.1875,0,4.28084e-313,nan
-00:06:45:157,,-1.90644,0.635456,32.1179,0.998258,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8444',-0.375,1.0625,-0.25,1.0625,-0.375,-0.25,0,4.28084e-313,nan
-00:06:46:058,,-1.90644,0,36.2038,1.12525,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.3125,1,-0.0625,1,-0.3125,-0.0625,0,4.28084e-313,nan
-00:06:46:958,,-2.5419,-0.635456,32.2435,1.00216,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8444',-0.4375,0.8125,-0.3125,0.8125,-0.4375,-0.3125,0,4.28084e-313,nan
-00:06:47:859,,-2.22417,0.317726,32.1833,1.00029,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8444',-0.25,1,-0.125,1,-0.25,-0.125,0,4.28084e-313,nan
-00:06:48:759,,-2.5419,-0.317726,32.1893,1.00048,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8443',-0.375,0.875,-0.1875,0.875,-0.375,-0.1875,0,4.28084e-313,nan
-00:06:49:661,,-2.5419,0,32.2817,1.00335,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8443',-0.3125,1.1875,-0.1875,1.1875,-0.3125,-0.1875,0,4.28084e-313,nan
-00:06:50:563,,-2.5419,0,32.1504,0.999265,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8443',-0.5,1.1875,-0.1875,1.1875,-0.5,-0.1875,0,4.28084e-313,nan
-00:06:51:464,,-2.5419,0,32.1721,0.99994,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8443',-0.5625,1.0625,-0.1875,1.0625,-0.5625,-0.1875,0,4.28084e-313,nan
-00:06:52:365,,-1.90644,0.635456,32.2517,1.00241,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8443',-0.375,0.9375,-0.375,0.9375,-0.375,-0.375,0,4.28084e-313,nan
-00:06:53:267,,-1.58871,0.317732,32.2309,1.00177,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8444',-0.4375,0.8125,-0.125,0.8125,-0.4375,-0.125,0,4.28084e-313,nan
-00:06:54:169,,-1.58871,0,32.1813,1.00023,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8444',-0.3125,1,-0.3125,1,-0.3125,-0.3125,0,4.28084e-313,nan
-00:06:55:069,,-2.85962,-1.27091,32.184,1.00031,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8444',-0.375,1.0625,-0.0625,1.0625,-0.375,-0.0625,0,4.28084e-313,nan
-00:06:55:970,,-2.22417,0.63545,32.177,1.00009,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8444',-0.375,1.0625,-0.125,1.0625,-0.375,-0.125,0,4.28084e-313,nan
-00:06:56:871,,-2.5419,-0.317726,32.1986,1.00077,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8445',-0.5,0.9375,-0.1875,0.9375,-0.5,-0.1875,0,4.28084e-313,nan
-00:06:57:772,,-2.22417,0.317726,32.1838,1.0003,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8445',-0.5625,1,-0.125,1,-0.5625,-0.125,0,4.28084e-313,nan
-00:06:58:673,,-2.5419,-0.317726,32.1351,0.99879,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8445',-0.5,0.8125,-0.125,0.8125,-0.5,-0.125,0,4.28084e-313,nan
-00:06:59:576,,-1.58871,0.953188,32.2008,1.00083,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8445',-0.4375,1.0625,0,1.0625,-0.4375,0,0,4.28084e-313,nan
-00:07:00:477,,-2.5419,-0.953188,32.1687,0.999835,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8445',-0.5,1.0625,-0.1875,1.0625,-0.5,-0.1875,0,4.28084e-313,nan
-00:07:01:378,,-2.5419,0,32.1335,0.998741,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8446',-0.4375,1,-0.125,1,-0.4375,-0.125,0,4.28084e-313,nan
-00:07:02:279,,-2.5419,0,32.209,1.00109,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8446',-0.375,0.875,-0.0625,0.875,-0.375,-0.0625,0,4.28084e-313,nan
-00:07:03:181,,-1.27097,1.27092,32.2001,1.00081,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8446',-0.4375,1,-0.125,1,-0.4375,-0.125,0,4.28084e-313,nan
-00:07:04:082,,-1.90644,-0.635468,32.2598,1.00267,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8446',-0.3125,1.0625,-0.1875,1.0625,-0.3125,-0.1875,0,4.28084e-313,nan
-00:07:04:982,,-2.22417,-0.317729,32.1881,1.00044,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8446',-0.5,1.0625,-0.125,1.0625,-0.5,-0.125,0,4.28084e-313,nan
-00:07:05:883,,-1.90644,0.317729,32.1989,1.00078,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8447',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
-00:07:06:784,,-2.22417,-0.317729,32.2017,1.00086,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8446',-0.4375,0.9375,-0.0625,0.9375,-0.4375,-0.0625,0,4.28084e-313,nan
-00:07:07:685,,-1.90644,0.317729,32.216,1.00131,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8446',-0.3125,1,-0.0625,1,-0.3125,-0.0625,0,4.28084e-313,nan
-00:07:08:587,,-1.90644,0,32.2134,1.00123,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8446',-0.5,1,-0.25,1,-0.5,-0.25,0,4.28084e-313,nan
-00:07:09:487,,-2.85962,-0.953179,32.1208,0.998347,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8446',-0.4375,1,-0.375,1,-0.4375,-0.375,0,4.28084e-313,nan
-00:07:10:389,,-1.90644,0.953179,32.201,1.00084,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8446',-0.4375,0.9375,-0.1875,0.9375,-0.4375,-0.1875,0,4.28084e-313,nan
-00:07:11:290,,-2.22417,-0.317729,32.1455,0.999113,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8446',-0.375,1,-0.125,1,-0.375,-0.125,0,4.28084e-313,nan
-00:07:12:191,,-1.90644,0.317729,32.216,1.0013,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8446',-0.5625,1.0625,-0.25,1.0625,-0.5625,-0.25,0,4.28084e-313,nan
-00:07:13:091,,-2.5419,-0.635456,32.2353,1.0019,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8446',-0.4375,0.9375,-0.1875,0.9375,-0.4375,-0.1875,0,4.28084e-313,nan
-00:07:13:992,,-2.22417,0.317726,32.1887,1.00046,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8446',-0.4375,0.875,-0.1875,0.875,-0.4375,-0.1875,0,4.28084e-313,nan
-00:07:14:894,,-1.90644,0.317729,32.1963,1.00069,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8446',-0.5625,1,-0.125,1,-0.5625,-0.125,0,4.28084e-313,nan
-00:07:15:795,,-2.85962,-0.953179,32.2327,1.00183,1,32.9435,-106.914,N 32° 56.6079',W 106° 54.8447',-0.4375,1,-0.1875,1,-0.4375,-0.1875,0,4.28084e-313,nan
-00:07:16:697,,-2.5419,0.317723,32.141,0.998974,1,32.9435,-106.914,N 32° 56.6079',W 106° 54.8447',-0.375,0.9375,-0.25,0.9375,-0.375,-0.25,0,4.28084e-313,nan
-00:07:17:598,,-1.58871,0.953188,32.1582,0.999509,1,32.9435,-106.914,N 32° 56.6079',W 106° 54.8447',-0.5625,0.875,0,0.875,-0.5625,0,0,4.28084e-313,nan
-00:07:18:500,,-1.58871,0,32.2139,1.00124,1,32.9435,-106.914,N 32° 56.6078',W 106° 54.8447',-0.5,0.9375,-0.125,0.9375,-0.5,-0.125,0,4.28084e-313,nan
-00:07:19:402,,-2.22417,-0.635462,32.1213,0.998361,1,32.9435,-106.914,N 32° 56.6078',W 106° 54.8448',-0.3125,0.9375,0,0.9375,-0.3125,0,0,4.28084e-313,nan
-00:07:20:303,,-2.85962,-0.63545,32.1712,0.999912,1,32.9435,-106.914,N 32° 56.6077',W 106° 54.8448',-0.5,1,-0.0625,1,-0.5,-0.0625,0,4.28084e-313,nan
-00:07:21:205,,-1.90644,0.953179,32.1661,0.999754,1,32.9435,-106.914,N 32° 56.6077',W 106° 54.8448',-0.5,0.8125,0,0.8125,-0.5,0,0,4.28084e-313,nan
-00:07:22:106,,-1.58871,0.317732,32.2625,1.00275,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.4375,0.875,-0.1875,0.875,-0.4375,-0.1875,0,4.28084e-313,nan
-00:07:23:008,,-2.5419,-0.953188,32.0537,0.99626,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.3125,0.9375,-0.1875,0.9375,-0.3125,-0.1875,0,4.28084e-313,nan
-00:07:23:909,,-2.22417,0.317726,32.2778,1.00323,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.5625,0.9375,-0.0625,0.9375,-0.5625,-0.0625,0,4.28084e-313,nan
-00:07:24:810,,-1.90644,0.317729,32.1352,0.998793,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.4375,1.0625,-0.125,1.0625,-0.4375,-0.125,0,4.28084e-313,nan
-00:07:25:712,,-2.22417,-0.317729,32.1843,1.00032,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.5,0.875,-0.1875,0.875,-0.5,-0.1875,0,4.28084e-313,nan
-00:07:26:612,,-1.58871,0.635462,32.173,0.999969,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.5,1.0625,0,1.0625,-0.5,0,0,4.28084e-313,nan
-00:07:27:513,,-2.22417,-0.635462,32.1835,1.00029,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.5625,1,15.9375,1,-0.5625,15.9375,0,4.28084e-313,nan
-00:07:28:415,,-1.90644,0.317729,32.1217,0.998374,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.5625,1,-0.1875,1,-0.5625,-0.1875,0,4.28084e-313,nan
-00:07:29:317,,-2.5419,-0.635456,32.1557,0.99943,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.375,0.875,0,0.875,-0.375,0,0,4.28084e-313,nan
-00:07:30:218,,-1.90644,0.635456,32.1494,0.999236,1,32.9435,-106.914,N 32° 56.6076',W 106° 54.8448',-0.4375,1.0625,-0.0625,1.0625,-0.4375,-0.0625,0,4.28084e-313,nan
-00:07:31:120,,-2.5419,-0.635456,28.1913,0.876214,1,32.9435,-106.914,N 32° 56.6075',W 106° 54.8448',-0.375,0.9375,-0.25,0.9375,-0.375,-0.25,0,4.28084e-313,nan
-00:07:32:022,,-2.85962,-0.317723,32.151,0.999284,1,32.9435,-106.914,N 32° 56.6075',W 106° 54.8448',-0.4375,1.0625,-0.0625,1.0625,-0.4375,-0.0625,0,4.28084e-313,nan
-00:07:32:923,,-2.5419,0.317723,32.1837,1.0003,1,32.9435,-106.914,N 32° 56.6075',W 106° 54.8448',-0.5,0.9375,-0.1875,0.9375,-0.5,-0.1875,0,4.28084e-313,nan
-00:07:33:824,,-2.22417,0.317726,32.1995,1.00079,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8448',-0.4375,1,-0.125,1,-0.4375,-0.125,0,4.28084e-313,nan
-00:07:34:740,,-2.85962,-0.63545,32.1755,1.00005,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8448',-0.5625,1.0625,-0.125,1.0625,-0.5625,-0.125,0,4.28084e-313,nan
-00:07:35:656,,-1.90644,0.953179,32.183,1.00028,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8448',-0.5625,1,-0.125,1,-0.5625,-0.125,0,4.28084e-313,nan
-00:07:36:572,,-2.22417,-0.317729,32.2532,1.00246,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8448',-0.5,1,0,1,-0.5,0,0,4.28084e-313,nan
-00:07:37:488,,-2.22417,0,32.1238,0.998439,1,32.9435,-106.914,N 32° 56.6075',W 106° 54.8448',-0.5,0.875,-0.25,0.875,-0.5,-0.25,0,4.28084e-313,nan
-00:07:38:404,,-1.58871,0.635462,32.263,1.00277,1,32.9435,-106.914,N 32° 56.6075',W 106° 54.8448',-0.5,1.0625,-0.25,1.0625,-0.5,-0.25,0,4.28084e-313,nan
-00:07:39:320,,-2.22417,-0.635462,32.227,1.00165,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8447',-0.5,1.0625,-0.125,1.0625,-0.5,-0.125,0,4.28084e-313,nan
-00:07:40:220,,-2.22417,0,32.1595,0.999548,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8447',-0.5,0.875,-0.125,0.875,-0.5,-0.125,0,4.28084e-313,nan
-00:07:41:135,,-2.22417,0,32.2341,1.00187,1,32.9435,-106.914,N 32° 56.6074',W 106° 54.8447',-0.5,1,-0.1875,1,-0.5,-0.1875,0,4.28084e-313,nan
-00:07:42:035,,-2.85962,-0.63545,32.1727,0.999959,1,32.9435,-106.914,N 32° 56.6073',W 106° 54.8446',-0.375,0.875,-0.25,0.875,-0.375,-0.25,0,4.28084e-313,nan
-00:07:42:951,,-2.22417,0.63545,32.2683,1.00293,1,32.9435,-106.914,N 32° 56.6073',W 106° 54.8446',-0.5,1,-0.125,1,-0.5,-0.125,0,4.28084e-313,nan
-00:07:43:868,,-2.5419,-0.317726,32.2424,1.00213,1,32.9435,-106.914,N 32° 56.6073',W 106° 54.8445',-0.5625,0.9375,0,0.9375,-0.5625,0,0,4.28084e-313,nan
-00:07:44:783,,-2.22417,0.317726,32.1697,0.999867,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8445',-0.4375,1,-0.125,1,-0.4375,-0.125,0,4.28084e-313,nan
-00:07:45:699,,-2.5419,-0.317726,32.2014,1.00085,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8445',-0.5,1,-0.125,1,-0.5,-0.125,0,4.28084e-313,nan
-00:07:46:616,,-2.5419,0,32.1712,0.999912,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8444',-0.5,0.9375,-0.125,0.9375,-0.5,-0.125,0,4.28084e-313,nan
-00:07:47:531,,-2.5419,0,32.1701,0.99988,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8444',-0.625,0.9375,-0.125,0.9375,-0.625,-0.125,0,4.28084e-313,nan
-00:07:48:447,,-2.22417,0.317726,32.2139,1.00124,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8444',-0.5,1,0,1,-0.5,0,0,4.28084e-313,nan
-00:07:49:365,,-2.22417,0,32.2468,1.00226,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8444',-0.4375,0.875,-0.1875,0.875,-0.4375,-0.1875,0,4.28084e-313,nan
-00:07:50:279,,-2.5419,-0.317726,32.1996,1.00079,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8443',-0.375,1.0625,-0.0625,1.0625,-0.375,-0.0625,0,4.28084e-313,nan
-00:07:51:196,,-2.85962,-0.317723,32.1705,0.99989,1,32.9435,-106.914,N 32° 56.6072',W 106° 54.8443',-0.375,0.8125,-0.1875,0.8125,-0.375,-0.1875,0,4.28084e-313,nan
